sample_id,lon,lat,Collection_Date,climate_method
SRR24581189,-88.27735,42.99575,9/1/20,exact
SRR24581190,-88.27735,42.99575,7/22/20,exact
SRR24581191,-88.27735,42.99575,7/22/20,exact
SRR24581192,-88.27735,42.99575,7/22/20,exact
SRR24581193,-88.27735,42.99575,7/22/20,exact
SRR24581194,-88.27735,42.99575,7/22/20,exact
SRR24581195,-88.27735,42.99575,7/22/20,exact
SRR24581196,-88.27735,42.99575,7/22/20,exact
SRR24581197,-88.27735,42.99575,7/22/20,exact
SRR24581198,-88.27735,42.99575,7/22/20,exact
SRR24581199,-88.27735,42.99575,7/22/20,exact
SRR24581200,-88.27735,42.99575,9/1/20,exact
SRR24581201,-88.27735,42.99575,6/25/20,exact
SRR24581202,-88.27735,42.99575,6/25/20,exact
SRR24581203,-88.27735,42.99575,6/25/20,exact
SRR24581204,-88.27735,42.99575,6/25/20,exact
SRR24581205,-88.27735,42.99575,6/25/20,exact
SRR24581206,-88.27735,42.99575,6/25/20,exact
SRR24581207,-88.27735,42.99575,6/25/20,exact
SRR24581208,-88.27735,42.99575,6/25/20,exact
SRR24581209,-88.27735,42.99575,6/25/20,exact
SRR24581210,-88.27735,42.99575,6/25/20,exact
SRR24581211,-88.27735,42.99575,9/1/20,exact
SRR24581212,-88.27735,42.99575,7/7/20,exact
SRR24581213,-88.27735,42.99575,7/7/20,exact
SRR24581214,-88.27735,42.99575,7/7/20,exact
SRR24581215,-88.27735,42.99575,7/7/20,exact
SRR24581216,-88.27735,42.99575,7/7/20,exact
SRR24581217,-88.27735,42.99575,7/7/20,exact
SRR24581218,-88.27735,42.99575,7/7/20,exact
SRR24581219,-88.27735,42.99575,7/7/20,exact
SRR24581220,-88.27735,42.99575,7/7/20,exact
SRR24581221,-88.27735,42.99575,7/7/20,exact
SRR24581222,-88.27735,42.99575,9/1/20,exact
SRR24581223,-88.27735,42.99575,7/8/20,exact
SRR24581224,-88.27735,42.99575,7/8/20,exact
SRR24581225,-88.27735,42.99575,7/8/20,exact
SRR24581226,-88.27735,42.99575,7/8/20,exact
SRR24581227,-88.27735,42.99575,7/8/20,exact
SRR24581228,-88.27735,42.99575,7/8/20,exact
SRR24581229,-88.27735,42.99575,7/8/20,exact
SRR24581230,-88.27735,42.99575,7/8/20,exact
SRR24581231,-88.27735,42.99575,7/8/20,exact
SRR24581232,-88.27735,42.99575,7/8/20,exact
SRR24581233,-88.27735,42.99575,9/1/20,exact
SRR24581234,-88.27735,42.99575,8/19/20,exact
SRR24581235,-88.27735,42.99575,8/19/20,exact
SRR24581236,-88.27735,42.99575,8/19/20,exact
SRR24581237,-88.27735,42.99575,8/19/20,exact
SRR24581238,-88.27735,42.99575,8/19/20,exact
SRR24581239,-88.27735,42.99575,8/19/20,exact
SRR24581240,-88.27735,42.99575,8/19/20,exact
SRR24581241,-88.27735,42.99575,8/19/20,exact
SRR24581242,-88.27735,42.99575,8/19/20,exact
SRR24581243,-88.27735,42.99575,8/19/20,exact
SRR24581244,-88.27735,42.99575,9/1/20,exact
SRR24581245,-88.27735,42.99575,8/6/20,exact
SRR24581246,-88.27735,42.99575,8/6/20,exact
SRR24581247,-88.27735,42.99575,8/6/20,exact
SRR24581248,-88.27735,42.99575,6/11/20,exact
SRR24581249,-88.27735,42.99575,8/6/20,exact
SRR24581251,-88.27735,42.99575,6/11/20,exact
SRR24581252,-88.27735,42.99575,6/11/20,exact
SRR24581253,-88.27735,42.99575,8/6/20,exact
SRR24581254,-88.27735,42.99575,8/6/20,exact
SRR24581255,-88.27735,42.99575,8/6/20,exact
SRR24581256,-88.27735,42.99575,8/6/20,exact
SRR24581257,-88.27735,42.99575,9/20/20,exact
SRR24581258,-88.27735,42.99575,9/20/20,exact
SRR24581259,-88.27735,42.99575,9/20/20,exact
SRR24581260,-88.27735,42.99575,9/20/20,exact
SRR24581261,-88.27735,42.99575,9/20/20,exact
SRR24581262,-88.27735,42.99575,9/16/20,exact
SRR24581263,-88.27735,42.99575,9/16/20,exact
SRR24581264,-88.27735,42.99575,9/16/20,exact
SRR24581265,-88.27735,42.99575,9/16/20,exact
SRR24581266,-88.27735,42.99575,9/16/20,exact
SRR24581267,-88.27735,42.99575,8/6/20,exact
SRR24581268,-88.27735,42.99575,10/29/20,exact
SRR24581269,-88.27735,42.99575,10/29/20,exact
SRR24581270,-88.27735,42.99575,10/29/20,exact
SRR24581271,-88.27735,42.99575,10/29/20,exact
SRR24581272,-88.27735,42.99575,10/29/20,exact
SRR24581273,-88.27735,42.99575,10/16/20,exact
SRR24581274,-88.27735,42.99575,10/16/20,exact
SRR24581275,-88.27735,42.99575,10/16/20,exact
SRR24581276,-88.27735,42.99575,10/16/20,exact
SRR24581277,-88.27735,42.99575,10/16/20,exact
SRR24581278,-88.27735,42.99575,8/6/20,exact
SRR24581279,-88.27735,42.99575,9/1/20,exact
SRR24581280,-88.27735,42.99575,9/1/20,exact
SRR27047231,-21.178,64.008,8/13/20,exact
SRR27047232,-21.178,64.008,8/13/20,exact
SRR27047236,-21.178,64.008,8/13/20,exact
SRR27047237,-21.178,64.008,8/13/20,exact
SRR27047238,-21.178,64.008,8/13/20,exact
SRR27047239,-21.178,64.008,8/13/20,exact
SRR27047240,-21.178,64.008,8/13/20,exact
SRR27047241,-21.178,64.008,8/13/20,exact
SRR27047242,-21.178,64.008,8/13/20,exact
SRR27047243,-21.178,64.008,8/13/20,exact
SRR27047244,-21.178,64.008,8/13/20,exact
SRR27047245,-21.178,64.008,8/13/20,exact
SRR27047246,-21.178,64.008,8/13/20,exact
SRR27047251,-21.178,64.008,8/13/20,exact
SRR27047252,-21.178,64.008,8/13/20,exact
SRR27047253,-21.178,64.008,8/13/20,exact
SRR27047254,-21.178,64.008,8/13/20,exact
SRR27047255,-21.178,64.008,8/13/20,exact
SRR27047256,-21.178,64.008,8/13/20,exact
SRR27047257,-21.178,64.008,8/13/20,exact
SRR27047258,-21.178,64.008,8/13/20,exact
SRR27047259,-21.178,64.008,8/13/20,exact
SRR27047260,-21.178,64.008,8/13/20,exact
SRR27047261,-21.178,64.008,8/13/20,exact
SRR27047264,-21.178,64.008,8/13/20,exact
SRR27047266,-21.178,64.008,8/13/20,exact
SRR27047267,-21.178,64.008,8/13/20,exact
SRR27047268,-21.178,64.008,8/13/20,exact
SRR27047269,-21.178,64.008,8/13/20,exact
SRR27047270,-21.178,64.008,8/13/20,exact
SRR27047271,-21.178,64.008,8/13/20,exact
SRR27047272,-21.178,64.008,8/13/20,exact
SRR27047273,-21.178,64.008,8/13/20,exact
SRR27047274,-21.178,64.008,8/13/20,exact
SRR27047280,-21.178,64.008,8/13/20,exact
SRR27047281,-21.178,64.008,8/13/20,exact
SRR27047282,-21.178,64.008,8/13/20,exact
SRR27047283,-21.178,64.008,8/13/20,exact
SRR27047284,-21.178,64.008,8/13/20,exact
SRR27047285,-21.178,64.008,8/13/20,exact
SRR27047286,-21.178,64.008,8/13/20,exact
SRR27047287,-21.178,64.008,8/13/20,exact
SRR27047288,-21.178,64.008,8/13/20,exact
SRR27047289,-21.178,64.008,8/13/20,exact
SRR27047290,-21.178,64.008,8/13/20,exact
SRR27047291,-21.178,64.008,8/13/20,exact
SRR27047292,-21.178,64.008,8/13/20,exact
SRR27047293,-21.178,64.008,8/13/20,exact
SRR27047294,-21.178,64.008,8/13/20,exact
SRR27047295,-21.178,64.008,8/13/20,exact
SRR27047296,-21.178,64.008,8/13/20,exact
SRR27047297,-21.178,64.008,8/13/20,exact
SRR27047298,-21.178,64.008,8/13/20,exact
SRR27047299,-21.178,64.008,8/13/20,exact
SRR27047300,-21.178,64.008,8/13/20,exact
SRR27047301,-21.178,64.008,8/13/20,exact
SRR27047302,-21.178,64.008,8/13/20,exact
SRR27047305,-21.178,64.008,8/13/20,exact
SRR27047307,-21.178,64.008,8/13/20,exact
SRR27047309,-21.178,64.008,8/13/20,exact
SRR27047310,-21.178,64.008,8/13/20,exact
SRR27047311,-21.178,64.008,8/13/20,exact
SRR27047312,-21.178,64.008,8/13/20,exact
SRR27047314,-21.178,64.008,8/13/20,exact
SRR27047315,-21.178,64.008,8/13/20,exact
SRR27047316,-21.178,64.008,8/13/20,exact
SRR27047317,-21.178,64.008,8/13/20,exact
SRR27047318,-21.178,64.008,8/13/20,exact
SRR27047319,-21.178,64.008,8/13/20,exact
SRR27047320,-21.178,64.008,8/13/20,exact
SRR27047321,-21.178,64.008,8/13/20,exact
SRR27047322,-21.178,64.008,8/13/20,exact
SRR27047323,-21.178,64.008,8/13/20,exact
SRR27047325,-21.178,64.008,8/13/20,exact
SRR27047326,-21.178,64.008,8/13/20,exact
SRR27047327,-21.178,64.008,8/13/20,exact
SRR27047328,-21.178,64.008,8/13/20,exact
SRR27047329,-21.178,64.008,8/13/20,exact
SRR27047330,-21.178,64.008,8/13/20,exact
SRR27047331,-21.178,64.008,8/13/20,exact
SRR27047332,-21.178,64.008,8/13/20,exact
SRR27047333,-21.178,64.008,8/13/20,exact
SRR27047334,-21.178,64.008,8/13/20,exact
SRR27047335,-21.178,64.008,8/13/20,exact
SRR27047336,-21.178,64.008,8/13/20,exact
SRR27047338,-21.178,64.008,8/13/20,exact
SRR27047339,-21.178,64.008,8/13/20,exact
SRR27047340,-21.178,64.008,8/13/20,exact
SRR27047342,-21.178,64.008,8/13/20,exact
SRR27047346,-21.178,64.008,8/13/20,exact
SRR27047347,-21.178,64.008,8/13/20,exact
SRR27047348,-21.178,64.008,8/13/20,exact
SRR27047349,-21.178,64.008,8/13/20,exact
SRR27047350,-21.178,64.008,8/13/20,exact
SRR27047353,-21.178,64.008,8/13/20,exact
SRR27047358,-21.178,64.008,8/13/20,exact
SRR27047359,-21.178,64.008,8/13/20,exact
SRR27047360,-21.178,64.008,8/13/20,exact
SRR27047361,-21.178,64.008,8/13/20,exact
SRR27047362,-21.178,64.008,8/13/20,exact
SRR27047363,-21.178,64.008,8/13/20,exact
SRR27047364,-21.178,64.008,8/13/20,exact
SRR27047365,-21.178,64.008,8/13/20,exact
SRR27047366,-21.178,64.008,8/13/20,exact
SRR27047367,-21.178,64.008,8/13/20,exact
SRR27047368,-21.178,64.008,8/13/20,exact
SRR27047369,-21.178,64.008,8/13/20,exact
SRR27047371,-21.178,64.008,8/13/20,exact
SRR27047372,-21.178,64.008,8/13/20,exact
SRR27047373,-21.178,64.008,8/13/20,exact
SRR27047374,-21.178,64.008,8/13/20,exact
SRR27047375,-21.178,64.008,8/13/20,exact
SRR27047377,-21.178,64.008,8/13/20,exact
SRR27047382,-21.178,64.008,8/13/20,exact
SRR27047383,-21.178,64.008,8/13/20,exact
SRR27047384,-21.178,64.008,8/13/20,exact
SRR27047385,-21.178,64.008,8/13/20,exact
SRR27047386,-21.178,64.008,8/13/20,exact
SRR27047387,-21.178,64.008,8/13/20,exact
SRR27047388,-21.178,64.008,8/13/20,exact
SRR27047389,-21.178,64.008,8/13/20,exact
SRR27047390,-21.178,64.008,8/13/20,exact
SRR27047391,-21.178,64.008,8/13/20,exact
SRR27047392,-21.178,64.008,8/13/20,exact
SRR27047393,-21.178,64.008,8/13/20,exact
SRR27047394,-21.178,64.008,8/13/20,exact
SRR27047395,-21.178,64.008,8/13/20,exact
SRR27047396,-21.178,64.008,8/13/20,exact
SRR27047397,-21.178,64.008,8/13/20,exact
SRR27047398,-21.178,64.008,8/13/20,exact
SRR27047399,-21.178,64.008,8/13/20,exact
SRR27047400,-21.178,64.008,8/13/20,exact
SRR27047401,-21.178,64.008,8/13/20,exact
SRR27047402,-21.178,64.008,8/13/20,exact
SRR27047403,-21.178,64.008,8/13/20,exact
SRR27047404,-21.178,64.008,8/13/20,exact
SRR27047405,-21.178,64.008,8/13/20,exact
SRR27047406,-21.178,64.008,8/13/20,exact
SRR27047407,-21.178,64.008,8/13/20,exact
SRR27047412,-21.178,64.008,8/13/20,exact
SRR27047413,-21.178,64.008,8/13/20,exact
SRR27047414,-21.178,64.008,8/13/20,exact
SRR27047415,-21.178,64.008,8/13/20,exact
SRR27047416,-21.178,64.008,8/13/20,exact
SRR27047417,-21.178,64.008,8/13/20,exact
SRR27047418,-21.178,64.008,8/13/20,exact
SRR27047419,-21.178,64.008,8/13/20,exact
SRR27047420,-21.178,64.008,8/13/20,exact
SRR27047421,-21.178,64.008,8/13/20,exact
SRR27047422,-21.178,64.008,8/13/20,exact
SRR27047427,-21.178,64.008,8/13/20,exact
SRR27047428,-21.178,64.008,8/13/20,exact
SRR27047429,-21.178,64.008,8/13/20,exact
SRR27047430,-21.178,64.008,8/13/20,exact
SRR27047431,-21.178,64.008,8/13/20,exact
SRR27047432,-21.178,64.008,8/13/20,exact
SRR27047433,-21.178,64.008,8/13/20,exact
SRR27047434,-21.178,64.008,8/13/20,exact
SRR27047435,-21.178,64.008,8/13/20,exact
SRR27047436,-21.178,64.008,8/13/20,exact
SRR27047437,-21.178,64.008,8/13/20,exact
SRR27047438,-21.178,64.008,8/13/20,exact
SRR27047443,-21.178,64.008,8/13/20,exact
SRR27047444,-21.178,64.008,8/13/20,exact
SRR27047445,-21.178,64.008,8/13/20,exact
SRR27047446,-21.178,64.008,8/13/20,exact
SRR27047447,-21.178,64.008,8/13/20,exact
SRR27047448,-21.178,64.008,8/13/20,exact
SRR27047449,-21.178,64.008,8/13/20,exact
SRR27047450,-21.178,64.008,8/13/20,exact
SRR27047451,-21.178,64.008,8/13/20,exact
SRR27047452,-21.178,64.008,8/13/20,exact
SRR27047453,-21.178,64.008,8/13/20,exact
SRR27047455,-21.178,64.008,8/13/20,exact
SRR27047456,-21.178,64.008,8/13/20,exact
SRR27047459,-21.178,64.008,8/13/20,exact
SRR27047460,-21.178,64.008,8/13/20,exact
SRR27047461,-21.178,64.008,8/13/20,exact
SRR27047465,-21.178,64.008,8/13/20,exact
SRR27047468,-21.178,64.008,8/13/20,exact
SRR27047471,-21.178,64.008,8/13/20,exact
SRR27047472,-21.178,64.008,8/13/20,exact
SRR27047473,-21.178,64.008,8/13/20,exact
SRR27047474,-21.178,64.008,8/13/20,exact
SRR27047475,-21.178,64.008,8/13/20,exact
SRR27047476,-21.178,64.008,8/13/20,exact
SRR27047477,-21.178,64.008,8/13/20,exact
SRR27047478,-21.178,64.008,8/13/20,exact
SRR27047480,-21.178,64.008,8/13/20,exact
SRR27047482,-21.178,64.008,8/13/20,exact
SRR27047483,-21.178,64.008,8/13/20,exact
SRR27047484,-21.178,64.008,8/13/20,exact
SRR27047485,-21.178,64.008,8/13/20,exact
SRR27047487,-21.178,64.008,8/13/20,exact
SRR27047488,-21.178,64.008,8/13/20,exact
SRR27047489,-21.178,64.008,8/13/20,exact
SRR27047490,-21.178,64.008,8/13/20,exact
SRR27047491,-21.178,64.008,8/13/20,exact
SRR27047492,-21.178,64.008,8/13/20,exact
SRR27047493,-21.178,64.008,8/13/20,exact
SRR27047494,-21.178,64.008,8/13/20,exact
SRR27047495,-21.178,64.008,8/13/20,exact
SRR27047496,-21.178,64.008,8/13/20,exact
SRR27047498,-21.178,64.008,8/13/20,exact
SRR27047499,-21.178,64.008,8/13/20,exact
SRR27047500,-21.178,64.008,8/13/20,exact
SRR27047501,-21.178,64.008,8/13/20,exact
SRR27047502,-21.178,64.008,8/13/20,exact
SRR27047503,-21.178,64.008,8/13/20,exact
SRR27047504,-21.178,64.008,8/13/20,exact
SRR27047509,-21.178,64.008,8/13/20,exact
SRR27047510,-21.178,64.008,8/13/20,exact
SRR27047511,-21.178,64.008,8/13/20,exact
SRR27047512,-21.178,64.008,8/13/20,exact
SRR27047513,-21.178,64.008,8/13/20,exact
SRR27047514,-21.178,64.008,8/13/20,exact
SRR27047515,-21.178,64.008,8/13/20,exact
SRR27047516,-21.178,64.008,8/13/20,exact
SRR27047517,-21.178,64.008,8/13/20,exact
SRR27047518,-21.178,64.008,8/13/20,exact
SRR27047520,-21.178,64.008,8/13/20,exact
SRR27047522,-21.178,64.008,8/13/20,exact
SRR27047523,-21.178,64.008,8/13/20,exact
SRR27047524,-21.178,64.008,8/13/20,exact
SRR27047525,-21.178,64.008,8/13/20,exact
SRR27047526,-21.178,64.008,8/13/20,exact
SRR27047527,-21.178,64.008,8/13/20,exact
SRR27047528,-21.178,64.008,8/13/20,exact
SRR27047529,-21.178,64.008,8/13/20,exact
SRR27047530,-21.178,64.008,8/13/20,exact
SRR27047536,-21.178,64.008,8/13/20,exact
SRR27047537,-21.178,64.008,8/13/20,exact
SRR27047538,-21.178,64.008,8/13/20,exact
SRR27047540,-21.178,64.008,8/13/20,exact
SRR27047545,-21.178,64.008,8/13/20,exact
SRR27047546,-21.178,64.008,8/13/20,exact
SRR27047547,-21.178,64.008,8/13/20,exact
SRR27047548,-21.178,64.008,8/13/20,exact
SRR27047549,-21.178,64.008,8/13/20,exact
SRR27047550,-21.178,64.008,8/13/20,exact
SRR27047551,-21.178,64.008,8/13/20,exact
SRR27047552,-21.178,64.008,8/13/20,exact
SRR27047553,-21.178,64.008,8/13/20,exact
SRR27047554,-21.178,64.008,8/13/20,exact
SRR27047555,-21.178,64.008,8/13/20,exact
SRR27047556,-21.178,64.008,8/13/20,exact
SRR27047557,-21.178,64.008,8/13/20,exact
SRR27047559,-21.178,64.008,8/13/20,exact
SRR27047560,-21.178,64.008,8/13/20,exact
SRR27047561,-21.178,64.008,8/13/20,exact
SRR27047562,-21.178,64.008,8/13/20,exact
SRR27047563,-21.178,64.008,8/13/20,exact
SRR27047564,-21.178,64.008,8/13/20,exact
SRR27047565,-21.178,64.008,8/13/20,exact
SRR27047566,-21.178,64.008,8/13/20,exact
SRR27047567,-21.178,64.008,8/13/20,exact
SRR27047573,-21.178,64.008,8/13/20,exact
SRR27047574,-21.178,64.008,8/13/20,exact
SRR27047575,-21.178,64.008,8/13/20,exact
SRR27047576,-21.178,64.008,8/13/20,exact
SRR27047577,-21.178,64.008,8/13/20,exact
SRR27047578,-21.178,64.008,8/13/20,exact
SRR27047579,-21.178,64.008,8/13/20,exact
SRR27047580,-21.178,64.008,8/13/20,exact
SRR27047581,-21.178,64.008,8/13/20,exact
SRR27047582,-21.178,64.008,8/13/20,exact
SRR27047585,-21.178,64.008,8/13/20,exact
SRR27047590,-21.178,64.008,8/13/20,exact
SRR27047591,-21.178,64.008,8/13/20,exact
SRR27047592,-21.178,64.008,8/13/20,exact
SRR27047593,-21.178,64.008,8/13/20,exact
SRR27047594,-21.178,64.008,8/13/20,exact
SRR27047595,-21.178,64.008,8/13/20,exact
SRR27047596,-21.178,64.008,8/13/20,exact
SRR27047597,-21.178,64.008,8/13/20,exact
SRR27047598,-21.178,64.008,8/13/20,exact
SRR27047599,-21.178,64.008,8/13/20,exact
SRR27047600,-21.178,64.008,8/13/20,exact
SRR27047601,-21.178,64.008,8/13/20,exact
SRR27047602,-21.178,64.008,8/13/20,exact
SRR27047603,-21.178,64.008,8/13/20,exact
SRR27047604,-21.178,64.008,8/13/20,exact
SRR27047605,-21.178,64.008,8/13/20,exact
SRR27047606,-21.178,64.008,8/13/20,exact
SRR27047607,-21.178,64.008,8/13/20,exact
SRR27047608,-21.178,64.008,8/13/20,exact
SRR27047609,-21.178,64.008,8/13/20,exact
SRR27047610,-21.178,64.008,8/13/20,exact
SRR27047614,-21.178,64.008,8/13/20,exact
SRR27047615,-21.178,64.008,8/13/20,exact
SRR27047616,-21.178,64.008,8/13/20,exact
SRR27047617,-21.178,64.008,8/13/20,exact
SRR27047618,-21.178,64.008,8/13/20,exact
SRR27047619,-21.178,64.008,8/13/20,exact
SRR27047620,-21.178,64.008,8/13/20,exact
SRR27047621,-21.178,64.008,8/13/20,exact
SRR27047622,-21.178,64.008,8/13/20,exact
SRR27047623,-21.178,64.008,8/13/20,exact
SRR27047624,-21.178,64.008,8/13/20,exact
SRR27047625,-21.178,64.008,8/13/20,exact
SRR27047626,-21.178,64.008,8/13/20,exact
SRR27047628,-21.178,64.008,8/13/20,exact
SRR27047629,-21.178,64.008,8/13/20,exact
SRR27047630,-21.178,64.008,8/13/20,exact
SRR27047631,-21.178,64.008,8/13/20,exact
SRR27047632,-21.178,64.008,8/13/20,exact
SRR27047633,-21.178,64.008,8/13/20,exact
SRR27047634,-21.178,64.008,8/13/20,exact
SRR27047641,-21.178,64.008,8/13/20,exact
SRR27047642,-21.178,64.008,8/13/20,exact
SRR27047643,-21.178,64.008,8/13/20,exact
SRR27047644,-21.178,64.008,8/13/20,exact
SRR27047647,-21.178,64.008,8/13/20,exact
SRR27047648,-21.178,64.008,8/13/20,exact
SRR27047649,-21.178,64.008,8/13/20,exact
SRR27047650,-21.178,64.008,8/13/20,exact
SRR27047651,-21.178,64.008,8/13/20,exact
SRR27047652,-21.178,64.008,8/13/20,exact
SRR27047653,-21.178,64.008,8/13/20,exact
SRR27047654,-21.178,64.008,8/13/20,exact
SRR27047655,-21.178,64.008,8/13/20,exact
SRR27047656,-21.178,64.008,8/13/20,exact
SRR27047657,-21.178,64.008,8/13/20,exact
SRR27047658,-21.178,64.008,8/13/20,exact
SRR27047660,-21.178,64.008,8/13/20,exact
SRR27047661,-21.178,64.008,8/13/20,exact
SRR27047662,-21.178,64.008,8/13/20,exact
SRR27047663,-21.178,64.008,8/13/20,exact
SRR27047665,-21.178,64.008,8/13/20,exact
SRR27047666,-21.178,64.008,8/13/20,exact
SRR27047667,-21.178,64.008,8/13/20,exact
SRR27047668,-21.178,64.008,8/13/20,exact
SRR27047669,-21.178,64.008,8/13/20,exact
SRR27047670,-21.178,64.008,8/13/20,exact
SRR27047671,-21.178,64.008,8/13/20,exact
SRR27047672,-21.178,64.008,8/13/20,exact
SRR27047675,-21.178,64.008,8/13/20,exact
SRR27047676,-21.178,64.008,8/13/20,exact
SRR27047677,-21.178,64.008,8/13/20,exact
SRR27047678,-21.178,64.008,8/13/20,exact
SRR27047679,-21.178,64.008,8/13/20,exact
SRR27047680,-21.178,64.008,8/13/20,exact
SRR27047682,-21.178,64.008,8/13/20,exact
SRR27047684,-21.178,64.008,8/13/20,exact
SRR27047685,-21.178,64.008,8/13/20,exact
SRR27047691,-21.178,64.008,8/13/20,exact
SRR27047692,-21.178,64.008,8/13/20,exact
SRR27047693,-21.178,64.008,8/13/20,exact
SRR27047695,-21.178,64.008,8/13/20,exact
SRR27047696,-21.178,64.008,8/13/20,exact
SRR27047697,-21.178,64.008,8/13/20,exact
SRR27047698,-21.178,64.008,8/13/20,exact
SRR27047699,-21.178,64.008,8/13/20,exact
SRR27047700,-21.178,64.008,8/13/20,exact
SRR27047701,-21.178,64.008,8/13/20,exact
SRR27047702,-21.178,64.008,8/13/20,exact
SRR27047703,-21.178,64.008,8/13/20,exact
SRR27047705,-21.178,64.008,8/13/20,exact
SRR27047706,-21.178,64.008,8/13/20,exact
SRR27047707,-21.178,64.008,8/13/20,exact
SRR27047708,-21.178,64.008,8/13/20,exact
SRR27047709,-21.178,64.008,8/13/20,exact
SRR27047710,-21.178,64.008,8/13/20,exact
SRR27047711,-21.178,64.008,8/13/20,exact
SRR27047712,-21.178,64.008,8/13/20,exact
SRR27047713,-21.178,64.008,8/13/20,exact
SRR27047714,-21.178,64.008,8/13/20,exact
SRR27047716,-21.178,64.008,8/13/20,exact
SRR27047717,-21.178,64.008,8/13/20,exact
SRR27047718,-21.178,64.008,8/13/20,exact
SRR27047719,-21.178,64.008,8/13/20,exact
SRR27047720,-21.178,64.008,8/13/20,exact
SRR27047722,-21.178,64.008,8/13/20,exact
SRR27047723,-21.178,64.008,8/13/20,exact
SRR27047725,-21.178,64.008,8/13/20,exact
SRR27047726,-21.178,64.008,8/13/20,exact
SRR27047727,-21.178,64.008,8/13/20,exact
SRR27047730,-21.178,64.008,8/13/20,exact
SRR27047731,-21.178,64.008,8/13/20,exact
SRR27047732,-21.178,64.008,8/13/20,exact
SRR27047733,-21.178,64.008,8/13/20,exact
SRR27047734,-21.178,64.008,8/13/20,exact
SRR27047735,-21.178,64.008,8/13/20,exact
SRR27047736,-21.178,64.008,8/13/20,exact
SRR27047737,-21.178,64.008,8/13/20,exact
SRR27047738,-21.178,64.008,8/13/20,exact
SRR27047739,-21.178,64.008,8/13/20,exact
SRR27047741,-21.178,64.008,8/13/20,exact
SRR27047742,-21.178,64.008,8/13/20,exact
SRR27047743,-21.178,64.008,8/13/20,exact
SRR27047744,-21.178,64.008,8/13/20,exact
SRR27047745,-21.178,64.008,8/13/20,exact
SRR27047746,-21.178,64.008,8/13/20,exact
SRR27047747,-21.178,64.008,8/13/20,exact
SRR27047748,-21.178,64.008,8/13/20,exact
SRR27047749,-21.178,64.008,8/13/20,exact
SRR27047750,-21.178,64.008,8/13/20,exact
SRR27047751,-21.178,64.008,8/13/20,exact
SRR27047752,-21.178,64.008,8/13/20,exact
SRR27047757,-21.178,64.008,8/13/20,exact
SRR27047758,-21.178,64.008,8/13/20,exact
SRR27047759,-21.178,64.008,8/13/20,exact
SRR27047760,-21.178,64.008,8/13/20,exact
SRR27047761,-21.178,64.008,8/13/20,exact
SRR27047762,-21.178,64.008,8/13/20,exact
SRR27047763,-21.178,64.008,8/13/20,exact
SRR27047764,-21.178,64.008,8/13/20,exact
SRR27047765,-21.178,64.008,8/13/20,exact
SRR27047769,-21.178,64.008,8/13/20,exact
SRR27047770,-21.178,64.008,8/13/20,exact
SRR27047771,-21.178,64.008,8/13/20,exact
SRR27047772,-21.178,64.008,8/13/20,exact
SRR27047773,-21.178,64.008,8/13/20,exact
SRR27047774,-21.178,64.008,8/13/20,exact
SRR27047775,-21.178,64.008,8/13/20,exact
SRR27047776,-21.178,64.008,8/13/20,exact
SRR27047777,-21.178,64.008,8/13/20,exact
SRR27047778,-21.178,64.008,8/13/20,exact
SRR27047779,-21.178,64.008,8/13/20,exact
SRR27047780,-21.178,64.008,8/13/20,exact
SRR27047781,-21.178,64.008,8/13/20,exact
SRR27047785,-21.178,64.008,8/13/20,exact
SRR27047786,-21.178,64.008,8/13/20,exact
